StockCode,Description,AvgPrice,TotalQuantitySold,UniqueCustomers
85124C,green juicy fruit photo frame,2.540721649484536,397,51
85125,small round cut glass candlestick,4.852325581395349,267,32
85126,large round cutglass candlestick,6.701515151515152,148,22
85127,small square cut glass candlestick,4.95,138,30
85129A,white pearl beaded heart small,1.25,428,51
85129B,beaded crystal heart green small,1.3066666666666666,210,26
85129C,beaded crystal heart blue small,1.320204081632653,370,37
85129D,beaded crystal heart pink small,1.3474117647058823,655,59
85130A,beaded pearl heart white large,1.6473684210526314,656,59
85130B,beaded crystal heart green large,1.0622033898305085,875,50
85130C,beaded crystal heart blue  large,1.1367741935483873,650,51
85130D,beaded crystal heart pink large,1.316024096385542,734,63
85131A,beaded pearl heart white on stick,1.0503846153846155,1375,64
85131B,beaded crystal heart green on stick,0.9141666666666667,330,12
85131C,beaded crystal heart blue on stick,0.9914814814814815,308,20
85131D,beaded crystal heart pinkon stick,0.89,503,25
85132A,charlie  lola biscuits tins,5.674013605442177,1183,98
85132B,charlie and lola table tins,4.39,893,73
85132C,charlie and lola figures tins,3.81453125,1919,144
85135A,yellow dragonfly helicopter,7.95,76,40
85135B,blue dragonfly helicopter,7.949999999999999,98,67
85135C,red dragonfly helicopter,7.950000000000001,103,57
85136A,yellow shark helicopter,7.95,89,64
85136B,blue shark helicopter,7.95,49,39
85136C,red shark helicopter,7.95,125,70
85141,jardin etched glass fruitbowl,8.042957746478873,180,57
85142,jardin etched glass ginger jar,7.95,50,26
85144,jardin etched glass butter dish,5.311111111111111,287,61
85145,jardin etched glass large bell jar,9.403333333333334,91,27
85146,jardin etched glass small bell jar,5.191379310344828,115,23
85147,jardin etched glass candlehldr long,4.95,61,14
85150,ladies  gentlemen metal sign,2.5220805369127515,8078,369
85151,welcome metal sign,1.25,44,8
85152,hand over the chocolate   sign,2.081425304878049,16146,486
85159A,black teacoffeesugar jars,2.2479166666666663,456,41
85159B,white teacoffeesugar jars,2.6544117647058822,638,53
85160A,white bird garden design mug,1.1481818181818182,8800,20
85160B,black bird garden design mug,0.7616129032258064,6149,28
85161,acrylic geometric lamp,18.75,27,16
85162A,silver retrodisc lampshade,3.2131578947368418,605,14
85162B,black retrodisc lampshade,1.9499999999999997,977,5
85162C,white retrodisc lampshade,2.145121951219512,898,11
85163A,white baroque wall clock,12.189024390243903,79,35
85163B,black baroque wall clock,12.177027027027027,68,26
85164B,black baroque cuckoo clock,11.713414634146341,113,27
85165,candy pink french boudoir clock,9.95,16,9
85166A,white metal baroque photo frame,3.125,72,8
85166B,black metal baroque photo frame,3.1048387096774195,501,28
85167A,white grand baroque photo frame,3.5,174,12
85167B,black grand baroque photo frame,3.611132075471698,684,38
85168A,white baroque carriage clock,9.95,22,12
85168B,black baroque carriage clock,9.679565217391303,37,17
85169A,ivory love bird candle,1.205148514851485,913,79
85169B,black love bird candle,1.1958695652173912,280,31
85169C,eau de nil love bird candle,1.2131578947368422,397,27
85169D,pink love bird candle,1.208888888888889,374,39
85170A,set6 ivory bird tlight candles,1.966451612903226,799,45
85170B,set6 black bird tlight candles,1.885757575757576,237,19
85170C,set6 eau de nil bird tlights,1.9860416666666667,428,40
85170D,set6 pink bird tlight candles,2.1102597402597403,574,48
85172,hyacinth bulb tlight candles,0.4174285714285714,4178,110
85173,set6 frog prince tlight candles,2.317961165048543,954,70
85174,s4 cacti candles,4.920632911392405,1282,126
85175,cacti tlight candles,0.4162530413625304,15302,199
85176,sewing susan 21 needle set,0.8789655172413793,2408,115
85177,basket of flowers sewing kit,0.8620535714285714,1765,87
85178,victorian sewing kit,1.248576923076923,5294,177
85179A,green bitty light chain,3.5561538461538467,139,24
85179B,white bitty light chain,4.542307692307692,240,33
85179C,pink bitty light chain,2.6100000000000003,77,10
85180A,red hearts light chain,3.731194029850746,553,60
85180B,pink hearts light chain,3.8252941176470587,279,29
85183A,charlie  lola wastepaper bin blue,2.109328358208955,1497,104
85183B,charlie  lola wastepaper bin flora,2.0251612903225804,1696,124
85184B,set 4 easter decoupage oval boxes,2.95,14,7
85184C,s4 valentine decoupage heart box,2.7289922480620157,2098,186
85184D,s4 blue round decoupage boxes,2.829615384615385,8294,48
85185B,pink horse sock puppet,2.9392617449664433,546,111
85185C,cow  sock puppet,2.95,54,24
85185D,frog sock puppet,2.9322222222222227,168,38
85185F,lion sock puppet,2.95,35,16
85186A,easter bunny garland of flowers,0.42,1302,76
85186C,bunny egg garland,0.42,1179,75
85187,s12 mini rabbit easter,1.6456043956043955,451,75
85188A,green metal swinging bunny,0.8483950617283951,904,67
85188B,pink metal swinging bunny,0.85,669,48
85189,hanging butterfly  egg,0.8455932203389831,1117,53
85190,pink flower hanging heart,0.85,133,14
85194L,hanging spring flower egg large,0.8464220183486237,1713,93
85194S,hanging spring flower egg small,0.5456701030927835,1680,84
85195,hanging heart basket,2.074375,145,14
85196,easter bunnies on a stick,0.5401515151515153,1536,59
85197,set of 12 mini bunnies in a bucket,2.0589333333333335,1667,63
85198,assorted farmyard animals in bucket,0.82575,3824,37
85199L,large hanging ivory  red wood bird,0.6474869109947644,3303,136
85199S,small hanging ivoryred wood bird,0.4319801980198019,5336,188
85200,bunny egg box,1.2457894736842106,1007,81
85202,hanging wood and felt heart,0.4194,745,79
85203,hanging wood and felt butterfly,0.4189830508474576,1089,94
85204,hanging wood and felt flower,0.2962962962962963,2150,69
85205A,ivory felt easter rabbit garland,2.55,66,21
85205B,pink felt easter rabbit garland,2.55,215,36
85206A,cream felt easter egg basket,1.642334494773519,2148,234
85206B,pink felt easter egg basket,1.6377300613496932,1474,138
85208,set12 funky felt flower peg in bag,2.0930508474576275,353,56
85211,s4 groovy cat magnets,1.5029629629629628,279,43
85212,mini painted garden decoration,0.4983333333333333,2766,82
85213,mini  zinc garden decorations,0.6857142857142857,1270,48
85214,tub 24 pink flower pegs,1.65,419,94
85215,assorted cheese fridge magnets,0.6474468085106383,755,33
85216,assorted cakes fridge magnets,0.646,2790,114
85217,assorted ice cream fridge magnets,0.6447445255474452,2811,96
85221,assorted colour silk coin purse,0.8854545454545455,3551,35
85222,assorted colour silk cosmetic purse,1.8976744186046515,1394,39
85224,assorted colour silk glasses case,1.335,1987,35
85225,bling key ring stand,1.2045454545454546,19,10
85226A,whiteblue pull back racing car,0.5489256198347108,1658,95
85226C,blue pull back racing car,0.5480597014925374,952,54
85227,set6 3d kit cards for kids,0.8616387959866221,3120,225
85230A,opium scented votive candle,0.2683333333333333,1992,31
85230B,cinnamon scented votive candle,0.2778787878787879,2095,49
85230E,strawbry scented votive candle,0.2752307692307692,2421,44
85230F,jasmine votive candle,0.2768852459016394,2944,48
85230G,orange votive candle,0.2691304347826087,1680,32
85231B,cinammon set of 9 tlights,0.865189003436426,1868,181
85231E,strawberry scented set9 tlights,0.8458510638297871,815,77
85231G,orange scented set9 tlights,0.8518396226415095,1404,139
85231L,lavender scented set9 tlights,0.8449514563106796,1018,81
85232A,set3 polka dot stacking tins,4.9386178861788625,355,97
85232B,set3 russian doll stacking tins,4.913820224719101,2916,208
85232D,set3 decoupage stacking tins,4.926,633,120
90000A,raspberry ant copper flower necklac,5.95,25,14
90000B,midnight blue copper flower necklac,5.95,14,9
90000D,copperolive green flower necklace,5.950000000000001,25,13
90001C,antique opal white flower earrings,4.25,6,5
90001D,antique olive green flower earrings,4.25,16,7
90002A,flower burst silver ring opal,3.75,36,14
90002B,flower burst silver ring rose,3.75,18,7
90002C,flower burst silver ring midnt blu,3.75,25,8
90002D,flower burst silver ring crystal,3.7261904761904763,91,17
90002E,flower burst silver ring green,3.75,15,7
90003B,rose colour pair heart hair slides,3.75,24,9
90003C,midnight blue pair heart hair slide,3.75,25,10
90003D,crystal pair heart hair slides,3.75,35,15
90005A,jade green enamel hair comb,1.95,36,5
90010A,midnight blue glasssilver bracelet,8.489285714285714,31,12
90010B,blackwhite glasssilver bracelet,8.95,45,16
90010E,amber glasssilver bracelet,8.591666666666665,32,16
90013A,midnight blue vintage earrings,3.75,41,8
90013B,black vintage earrings,3.75,20,5
90013C,green vintage earrings,3.75,35,10
90013D,purple vintage earrings,3.75,34,7
90014A,silvermop orbit necklace,8.995454545454544,36,18
90014B,gold m pearl  orbit necklace,9.016666666666667,19,13
90014C,silverblack orbit necklace,9.45,23,13
90016A,silvermop pendant orbit necklace,8.027777777777779,22,8
90016B,goldmop pendant orbit necklace,8.5,22,14
90018A,silver mop orbit drop earrings,4.25,33,15
90018B,gold mop orbit drop earrings,4.25,16,10
90018C,silver black orbit drop earrings,4.25,14,7
90019A,silver mop orbit bracelet,4.95,32,16
90019B,gold mop orbit bracelet,4.95,11,6
90019C,silver black orbit bracelet,4.95,10,7
90023,filigree diamante earrings,4.25,21,7
90024B,new baroque bfly necklace red,8.5,9,6
90024C,new baroque bfly necklace green,8.5,6,5
90024D,new baroque bfly necklace pink,8.5,13,11
90024E,new baroque bfly necklace montana,8.5,12,7
90026A,glass bead hoop necklace black,8.5,8,6
90026C,glass bead hoop necklace green,8.5,7,5
90026D,glass bead hoop necklace amethyst,8.5,10,6
90027D,glass bead hoop earrings amethyst,2.9500000000000006,12,6
90028,new baroque large necklace blkwhit,8.5,9,5
90029,new baroque small necklace black,8.5,21,10
90030A,spotted white natural seed necklace,1.61875,77,8
90030B,red kukui coconut seed necklace,2.3026315789473686,122,17
90030C,brown kukui coconut seed necklace,1.9899999999999998,81,10
90031,bili nut and wood necklace,1.0,48,5
90032,ivory shell heart necklace,6.101428571428571,45,12
90035A,pearl  shell 42neckl green,10.75,17,7
90035C,pearl  shell 42neckl ivory,10.75,28,5
90036A,flower garland necklace red,7.95,21,10
90036B,flower glass garland neckl36green,7.949999999999999,17,8
90036C,flower glass garland neckl36blue,7.95,22,7
90036D,flower glass garland neckl36black,7.95,34,11
90036E,flower glass garld neckl36amethyst,7.95,18,10
90037B,tiny crystal bracelet green,2.55,23,5
90040A,murano style glass bracelet red,3.5,23,10
90040B,murano style glass bracelet black,3.5,46,17
90040C,murano style glass bracelet gold,3.5,29,10
90040D,murano style glass bracelet pink,3.5,26,9
90042A,freshwater pearl bracelet gold,2.55,27,6
90042C,freshwater pearl bracelet ivory,2.55,35,8
90043,copper and brass bag charm,5.785,10,5
90046,white with metal bag charm,4.95,13,6
90057,diamante ring assorted in box,1.6276470588235294,1800,29
90058A,crystal stud earrings clear display,0.38,576,12
90058B,crystal stud earrings assorted col,0.47714285714285715,1081,27
90059C,diamante hair grip pack2 montana,1.65,24,6
90059D,diamante hair grip pack2 peridot,1.65,26,5
90059E,diamante hair grip pack2 ruby,1.65,21,5
90059F,diamante hair grip pack2 lt rose,1.65,21,5
90060D,fire polished glass neckl bronze,5.95,11,6
90060F,fire polished glass neckl green,5.95,17,7
90062,carnival bracelet,12.487179487179487,113,33
90063A,white vint art deco crystal necklac,8.5,18,10
90063B,black vint art dec crystal necklace,8.5,15,8
90064B,black vintage  crystal earrings,3.75,17,8
90065A,white vintage crystal bracelet,6.75,17,7
90067A,pink vintage victorian earrings,2.95,25,8
90069,ruby glass cluster necklace,7.5,11,5
90070,ruby glass cluster bracelet,5.95,37,9
90073,vintage enamel  crystal earrings,4.95,22,7
90079,vintage enamel  crystal necklace,4.95,10,5
90081A,lily brooch amethyst colour,4.95,48,15
90081C,lily brooch olive colour,4.950000000000001,27,13
90082A,diamante bow brooch green colour,6.35,42,16
90082B,diamante bow brooch red colour,6.349999999999999,57,18
90082D,diamante bow brooch black colour,6.35,83,28
90083,crystal czech cross phone charm,1.06,44,6
90084,pink crystal guitar phone charm,0.85,64,8
90085,crystal stiletto phone charm,0.85,297,14
90086,crystal frog phone charm,1.1026315789473684,189,12
90087,crystal sea horse phone charm,0.9728571428571429,276,13
90088,crystal keylock phone charm,0.85,99,8
90089,pink crystal skull phone charm,0.73,88,11
90090,pink crystal heart phone charm,0.85,258,12
90092,blue crystal boot phone charm,0.85,91,6
90093,clear crystal star phone charm,0.8633333333333333,200,15
90094,necklacebracelet set fruit salad,2.55,34,20
90096,necklacebracelet set blue blossom,2.55,31,10
90098,necklacebracelet pink butterfly,2.55,59,22
90099,necklacebracelet set blue hibiscus,2.55,29,16
90100,necklacebracelet set pink daisy,2.55,22,7
90103,purple frangipani necklace,2.55,12,5
90104,purple frangipani hairclip,0.85,57,11
90108,blue blossom hair clip,1.05,101,12
90111,blue hibiscus  hair clip,1.05,7,6
90112,pink dolly hair clips,1.05,70,13
90114,summer daisies bag charm,2.55,84,19
90115,summer butterflies bag charm,2.55,31,11
90116,fruit salad bag charm,1.69,44,11
90119,metalic leaves bag charms,2.485,67,6
90120A,pink murano twist bracelet,4.25,68,14
90120B,blue murano twist bracelet,4.166666666666667,77,17
90120C,green murano twist bracelet,4.25,61,12
90120D,white murano twist bracelet,4.1375,102,16
90121B,vintage rose bead bracelet blue,4.25,19,8
90122A,pink crystalglass bracelet,4.95,36,14
90122B,jade crystalglass bracelet,4.95,34,14
90122C,turquoise crystalglass bracelet,4.95,38,12
90123A,pink heart of glass bracelet,5.95,35,14
90123B,turquoise heart of glass bracelet,5.95,24,8
90123C,green heart of glass bracelet,5.95,24,7
90123D,white heart of glass bracelet,5.95,23,7
90124A,pink murano twist necklace,9.95,26,16
90124B,blue murano twist necklace,9.95,20,11
90124C,green murano twist necklace,9.95,14,7
90125A,pink bertie glass bead bag charm,1.5791666666666666,140,9
90125B,aqua bertie glass bead bag charm,1.8916666666666668,31,6
90125C,turquoise bertie glass bead charm,1.6833333333333336,88,5
90125D,purple bertie glass bead bag charm,1.7590909090909093,102,9
90128A,pink leaves and beads phone charm,1.25,17,5
90128B,blue leaves and beads phone charm,1.25,17,5
90129A,pink glass tassle bag charm,2.95,35,14
90129B,turquoise glass tassle bag charm,2.95,65,17
90129C,green glass tassle bag charm,2.95,50,16
90129D,amber glass tassle bag charm,2.9500000000000006,37,12
90129E,purple glass tassle bag charm,2.95,37,10
90129F,red glass tassle bag charm,2.95,35,14
90130A,white stonecrystal earrings,2.9500000000000006,18,6
90133,tealfuschia col bead necklace,4.95,18,7
90137,pink combo mini crystals necklace,4.95,19,8
90138,whitepink mini crystals necklace,4.95,11,5
90143,silver bracelet w pastel flower,7.222222222222222,54,15
90144,silver drop earrings with flower,3.75,31,11
90145,silver hoop earrings with flower,5.95,50,16
90146,fine silver necklace w pastel flowe,7.232142857142857,35,12
90147,chunky silver necklace pastel flowe,9.95,73,24
90148,long silver necklace pastel flower,12.75,25,15
90149,silver flowr pink shell necklace,7.337142857142857,60,6
90150,blue shellsilver necklace,7.5,12,7
90151,silvernatural shell necklace,8.5,14,5
